id,language,variant,domain,subdomain,task_type,customer_intent,customer_tone,agent_tone,channel,difficulty,instruction,input,output,meta_requires_escalation,meta_contains_pii,meta_synthetic,meta_source_type,intent_classification
lusosupport_pt_000073,pt,pt-PT,subscriptions,placeholder,faq_answer,password_reset,frustrated,concise,phone_transcript,medium,Responde à pergunta do cliente.,Mensagem do cliente: Esqueci-me da palavra-passe e preciso de aceder à conta com urgência.,"A reposição de palavra-passe é feita através do link enviado para o e-mail registado na conta. Se não receber o e-mail, verifique a pasta de spam ou contacte o suporte para reposição manual.",False,False,True,template_generated,
lusosupport_pt_000075,pt,pt-PT,ecommerce,placeholder,summarization,technical_issue,formal,reassuring,phone_transcript,hard,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Desde a última actualização o sistema deixou de funcionar.,O cliente está a experienciar erros no acesso ou funcionamento da aplicação e solicita suporte técnico.,False,False,True,template_generated,
lusosupport_pt_000076,pt,pt-PT,travel,placeholder,urgency_classification,invoice_request,urgent,empathetic,phone_transcript,medium,Classifica a urgência do pedido.,Mensagem do cliente: Preciso de uma fatura com os dados da minha empresa.,"{""urgency"": ""low"", ""reason"": ""O pedido de fatura é de baixa urgência e pode ser processado no prazo normal."", ""escalate"": false}",False,False,True,template_generated,
lusosupport_pt_000077,pt,pt-PT,saas,placeholder,email_reply,escalation_request,urgent,empathetic,email,hard,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: Não estou satisfeito com as respostas que tenho recebido e exijo uma solução.,"Caro/a cliente,

O seu pedido de escalamento foi recebido e tratado com prioridade máxima.

O supervisor responsável pela sua conta irá contactá-lo/a directamente por telefone hoje. Lamentamos que a situação tenha chegado a este ponto.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000078,pt,pt-PT,subscriptions,placeholder,email_reply,delivery_delay,formal,concise,phone_transcript,hard,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: O prazo de entrega já passou e continuo sem receber o artigo.,"Caro/a cliente,

Acusamos a recepção do seu e-mail e lamentamos o atraso na entrega.

O atraso ficou a dever-se a [razão logística]. A nova data prevista de entrega é [data]. Caso o artigo não chegue nessa data, processaremos um reembolso integral.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000079,pt,pt-PT,billing_accounts,placeholder,faq_answer,duplicate_charge,urgent,professional,phone_transcript,easy,Responde à pergunta do cliente.,Mensagem do cliente: Verifiquei que fui debitado em duplicado e quero que o valor seja devolvido.,"Se detectou uma cobrança duplicada, contacte o suporte com as referências das duas transacções. Após confirmação, o reembolso é processado no prazo de 5 a 10 dias úteis para o meio de pagamento original.",False,False,True,template_generated,
lusosupport_pt_000080,pt,pt-PT,telecom,placeholder,email_reply,technical_issue,calm,empathetic,phone_transcript,medium,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: Desde a última actualização o sistema deixou de funcionar.,"Exmo(a). Sr(a).,

Agradecemos o contacto e lamentamos o problema técnico.

A ocorrência foi registada e a nossa equipa de suporte técnico está a investigar a situação. Esperamos ter uma resolução no prazo de 4 horas úteis.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000081,pt,pt-PT,travel,placeholder,faq_answer,booking_cancellation,frustrated,reassuring,email,medium,Responde à pergunta do cliente.,"Mensagem do cliente: Por motivos pessoais, não vou conseguir comparecer. Como posso cancelar?","Para cancelar uma reserva, aceda à área de cliente e seleccione a opção de cancelamento. O reembolso, quando aplicável, é processado em 5 a 10 dias úteis para o meio de pagamento original.",False,False,True,template_generated,
lusosupport_pt_000082,pt,pt-PT,travel,placeholder,intent_classification,duplicate_charge,calm,formal,web_form,medium,Classifica a intenção do cliente.,Mensagem do cliente: Tenho uma cobrança repetida na fatura deste mês.,"{""intent"": ""duplicate_charge"", ""urgency"": ""high"", ""domain"": ""travel"", ""confidence"": 0.83}",False,False,True,template_generated,
lusosupport_pt_000083,pt,pt-PT,travel,placeholder,urgency_classification,booking_change,urgent,professional,phone_transcript,easy,Classifica a urgência do pedido.,Mensagem do cliente: Quero adicionar um passageiro à minha reserva.,"{""urgency"": ""medium"", ""reason"": ""O pedido de modificação pode implicar custos adicionais se não for tratado atempadamente."", ""escalate"": false}",False,False,True,template_generated,
lusosupport_pt_000084,pt,pt-PT,travel,placeholder,rewrite_professional,complaint,calm,formal,web_form,hard,Reescreve a mensagem de forma profissional.,Mensagem do cliente: Quero registar uma reclamação formal relativamente à minha experiência.,Solicito o registo formal de uma reclamação relativa ao atendimento recebido. A situação causou-me transtorno significativo e aguardo resolução adequada.,False,False,True,template_generated,
lusosupport_pt_000085,pt,pt-PT,saas,placeholder,next_action_suggestion,change_plan,formal,reassuring,web_form,hard,Indica os próximos passos.,Mensagem do cliente: Quero alterar a minha subscrição para o plano anual.,"1. Apresentar as opções de plano disponíveis com preços e funcionalidades.
2. Confirmar a escolha do cliente.
3. Processar a alteração no sistema com efeitos imediatos.
4. Enviar confirmação e nova fatura pro-rata se aplicável.",False,False,True,template_generated,
lusosupport_pt_000086,pt,pt-PT,marketplace,placeholder,faq_answer,delivery_delay,informal,professional,phone_transcript,hard,Responde à pergunta do cliente.,Mensagem do cliente: Ainda não recebi o material que foi enviado há mais de duas semanas.,"Em caso de atraso na entrega, pode verificar o estado no link de tracking ou contactar o suporte. Se a encomenda não chegar no prazo de 7 dias após a data prevista, tem direito a reembolso integral.",False,False,True,template_generated,
lusosupport_pt_000087,pt,pt-PT,saas,placeholder,intent_classification,change_plan,informal,reassuring,chat,medium,Classifica a intenção do cliente.,Mensagem do cliente: Quero alterar a minha subscrição para o plano anual.,"{""intent"": ""change_plan"", ""urgency"": ""low"", ""domain"": ""saas"", ""confidence"": 0.97}",False,False,True,template_generated,
lusosupport_pt_000088,pt,pt-PT,subscriptions,placeholder,urgency_classification,invoice_request,informal,formal,email,easy,Classifica a urgência do pedido.,Mensagem do cliente: Preciso de uma fatura com os dados da minha empresa.,"{""urgency"": ""low"", ""reason"": ""A emissão de fatura não requer intervenção imediata."", ""escalate"": false}",False,False,True,template_generated,
lusosupport_pt_000089,pt,pt-PT,travel,placeholder,rewrite_professional,booking_cancellation,formal,professional,email,easy,Reescreve a mensagem de forma profissional.,Mensagem do cliente: Pretendo cancelar a minha reserva.,"Venho comunicar o cancelamento da reserva n.º [número], com pedido de reembolso nos termos da política aplicável.",False,False,True,template_generated,
lusosupport_pt_000090,pt,pt-PT,ecommerce,placeholder,next_action_suggestion,delivery_delay,formal,formal,email,medium,Indica os próximos passos.,Mensagem do cliente: O prazo de entrega já passou e continuo sem receber o artigo.,"1. Verificar o tracking da encomenda junto do transportador.
2. Identificar a causa do atraso (operacional, logístico ou meteorológico).
3. Comunicar ao cliente a nova data prevista de entrega.
4. Oferecer compensação se o atraso for significativo.",False,False,True,template_generated,
lusosupport_pt_000091,pt,pt-PT,saas,placeholder,email_reply,refund_request,urgent,empathetic,phone_transcript,medium,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: O artigo chegou com defeito e quero ser reembolsado.,"Exmo(a). Sr(a).,

Agradecemos o seu contacto e lamentamos a situação.

Para darmos início ao processo de reembolso, solicitamos que nos envie o número da encomenda e, se aplicável, fotografias do artigo com defeito.

Após validação, o reembolso será processado para o meio de pagamento original no prazo de 5 a 10 dias úteis.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000092,pt,pt-PT,subscriptions,placeholder,faq_answer,payment_failure,confused,formal,email,medium,Responde à pergunta do cliente.,Mensagem do cliente: O meu pagamento foi recusado mas não percebo porquê.,"Pagamentos recusados podem ocorrer por: dados incorrectos do cartão, limite insuficiente, ou recusa do banco emissor. Verifique os dados do cartão e tente novamente. Se persistir, contacte o seu banco ou utilize outro método de pagamento.",False,False,True,template_generated,
lusosupport_pt_000093,pt,pt-PT,billing_accounts,placeholder,faq_answer,account_access,frustrated,professional,phone_transcript,easy,Responde à pergunta do cliente.,Mensagem do cliente: Não consigo iniciar sessão na minha conta.,"Se não consegue aceder à conta, verifique: (1) se está a utilizar o e-mail correcto, (2) se a palavra-passe está correcta, (3) se a conta foi bloqueada por tentativas falhadas. Em caso de bloqueio, contacte o suporte.",False,False,True,template_generated,
lusosupport_pt_000094,pt,pt-PT,billing_accounts,placeholder,summarization,billing_question,confused,concise,phone_transcript,medium,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Há um valor na fatura que não reconheço — podem esclarecer?,O cliente não reconhece um valor na fatura e solicita informação adicional sobre o que está a ser cobrado.,False,False,True,template_generated,
lusosupport_pt_000095,pt,pt-PT,billing_accounts,placeholder,next_action_suggestion,refund_request,calm,reassuring,phone_transcript,hard,Indica os próximos passos.,Mensagem do cliente: Fui cobrado por um serviço que já cancelei — quero o valor de volta.,"1. Pedir ao cliente fotografias do artigo com defeito.
2. Registar a ocorrência no sistema de reclamações.
3. Aprovar o pedido de reembolso após verificação.
4. Notificar o cliente por e-mail sobre o prazo de reembolso.",False,False,True,template_generated,
lusosupport_pt_000096,pt,pt-PT,telecom,placeholder,response_generation,billing_question,formal,concise,web_form,hard,"Responde ao cliente em português de Portugal, com tom concise.",Mensagem do cliente: A fatura deste mês está mais elevada do que o habitual sem explicação.,"Ficamos ao dispor para esclarecer qualquer dúvida sobre a sua fatura. Para analisarmos a situação, precisamos do número de cliente ou do período de faturação em questão.",False,False,True,template_generated,
lusosupport_pt_000097,pt,pt-PT,travel,placeholder,email_reply,booking_cancellation,urgent,empathetic,phone_transcript,hard,Escreve uma resposta por e-mail em português de Portugal.,Mensagem do cliente: Quero cancelar a minha reserva e saber se tenho direito a reembolso.,"Exmo(a). Sr(a).,

Acusamos a recepção do seu pedido de cancelamento da reserva n.º [número].

O cancelamento foi processado. De acordo com as condições da tarifa contratada, será reembolsado/a no valor de [€X] no prazo de 5 a 10 dias úteis.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,
lusosupport_pt_000098,pt,pt-PT,subscriptions,placeholder,rewrite_professional,duplicate_charge,frustrated,reassuring,email,easy,Reescreve a mensagem de forma profissional.,Mensagem do cliente: Apareceram dois débitos iguais no meu extracto bancário.,Verifico que fui debitado/a duas vezes pelo mesmo valor. Solicito a confirmação da duplicação e o reembolso do valor indevidamente cobrado.,False,False,True,template_generated,
lusosupport_pt_000099,pt,pt-PT,marketplace,placeholder,response_generation,damaged_item,calm,concise,phone_transcript,hard,"Responde ao cliente em português de Portugal, com tom concise.",Mensagem do cliente: O produto chegou com defeito visível — quero uma solução.,"Lamentamos que o artigo tenha chegado danificado. Para darmos seguimento à situação, pedimos que nos envie fotografias do dano e o número da encomenda. Com essa informação, processaremos a substituição ou reembolso com a maior brevidade.",False,False,True,template_generated,
